Telefono,Cessata,PEC,ValoreTitolo,NumeroTitoliAperti,DovutoTitoliAperti,ImportoTitoliAperti,NumeroTitoliSaldati,ImportoTitoliSaldati,NumeroTitoliRecenti,TotaleTitoliRecenti,Vetusta,TitoliCredito,label,NuovoContribuente,Cap,Estero,RapportoImporto,RapportoDovutoAperti
0,0,0,247.48999999999998,0,0.0,0.0,0,0.0,3,247.49,815,3,0,1,31035,0,0.0,0.0
1,0,0,2304.65,1,529.75,529.75,1,408.32,1,2304.65,608,1,0,0,31027,0,1.297389302507837,1.0
1,0,0,4722.87,5,3738.06,3738.06,2,886.69,1,4722.87,1780,1,0,0,31041,0,4.215746202167612,1.0
1,0,0,1165.78,0,0.0,0.0,0,0.0,3,1165.78,1152,3,0,1,31100,0,0.0,0.0
1,0,0,213.56,3,314.05,314.05,4,362.91,3,213.56,836,3,0,0,31035,0,0.8653660687222727,1.0
1,0,0,4025.11,3,3189.22,3189.22,0,0.0,5,4025.11,1152,5,0,0,31100,0,1000.0,1.0
1,0,0,1207.76,3,3189.22,3189.22,5,4025.11,2,1207.76,833,2,0,0,31100,0,0.7923311412607357,1.0
1,0,0,785.04,0,0.0,0.0,2,517.59,4,785.0400000000001,882,4,1,0,31035,0,0.0,0.0
1,0,0,200.0,1,198.28,176.5,5,1104.35,1,200.0,1003,1,1,0,31035,0,0.1598225200344094,0.8901553358886424
0,0,0,225.25,0,0.0,0.0,1,6.97,1,225.25,833,1,0,0,31025,0,0.0,0.0
0,0,0,273.71,0,0.0,0.0,0,0.0,1,273.71,1593,1,0,1,0,1,0.0,0.0
1,0,0,169.06,0,0.0,0.0,0,0.0,1,169.06,441,1,1,1,31031,0,0.0,0.0
1,0,0,2005.4,0,0.0,0.0,0,0.0,1,2005.4,937,1,0,1,31033,0,0.0,0.0
1,0,0,757.1600000000001,5,340.15,340.15,0,0.0,3,757.1600000000001,1728,3,0,0,87038,0,1000.0,1.0
1,0,0,611.57,0,0.0,0.0,0,0.0,1,611.57,815,1,1,1,35030,0,0.0,0.0
1,0,0,447.61,0,0.0,0.0,0,0.0,2,447.61,1152,2,0,1,31057,0,0.0,0.0
1,0,0,560.48,0,0.0,0.0,2,447.61,2,560.48,833,2,0,0,31057,0,0.0,0.0
1,0,0,432.62,0,0.0,0.0,0,0.0,3,432.62,681,3,1,1,31059,0,0.0,0.0
1,0,0,182.88,0,0.0,0.0,0,0.0,1,182.88,815,1,0,1,31050,0,0.0,0.0
1,0,0,207.56,0,0.0,0.0,0,0.0,1,207.56,441,1,0,1,30030,0,0.0,0.0
1,0,0,1599.26,2,92.36,92.36,0,0.0,2,1599.26,635,2,0,0,31044,0,1000.0,1.0
1,0,0,2094.69,2,1599.26,1599.26,3,138.54,2,2094.69,833,2,0,0,31044,0,11.543669698282086,1.0
1,0,0,242.09,0,0.0,0.0,0,0.0,1,242.09,534,1,0,1,31058,0,0.0,0.0
1,0,0,702.48,0,0.0,0.0,0,0.0,4,702.48,993,4,1,1,31030,0,0.0,0.0
1,0,0,407.05,0,0.0,0.0,4,702.48,2,407.05,833,2,1,0,31030,0,0.0,0.0
1,0,0,2159.06,3,1245.51,875.12,11,5064.23,5,2159.06,1152,5,1,0,31030,0,0.17280415778904198,0.7026198103588088
1,0,0,446.77,5,2097.81,1846.62,14,6370.99,1,446.77,646,1,0,0,31030,0,0.28984820255564675,0.8802608434510275
1,0,0,6231.870000000001,0,0.0,0.0,0,0.0,9,6231.870000000001,1930,9,0,1,84010,0,0.0,0.0
1,0,1,888.1899999999999,4,663.53,663.53,0,0.0,2,888.1899999999999,1728,2,0,0,31044,0,1000.0,1.0
0,0,0,1995.21,0,0.0,0.0,0,0.0,6,1995.21,1410,6,0,1,31058,0,0.0,0.0
0,1,0,604.88,6,1995.21,1995.21,0,0.0,2,604.88,833,2,0,0,31058,0,1000.0,1.0
1,0,0,155.23,0,0.0,0.0,0,0.0,1,155.23,635,1,1,1,31057,0,0.0,0.0
1,0,1,361.78999999999996,0,0.0,0.0,0,0.0,3,361.79,993,3,0,1,31030,0,0.0,0.0
1,0,1,264.49,3,361.79,361.79,0,0.0,2,264.49,833,2,0,0,31030,0,1000.0,1.0
0,0,0,183.61,0,0.0,0.0,0,0.0,1,183.61,441,1,0,1,31022,0,0.0,0.0
1,0,0,360.41,0,0.0,0.0,0,0.0,3,360.41,815,3,0,1,31023,0,0.0,0.0
1,0,0,264.49,0,0.0,0.0,3,360.41,2,264.49,833,2,1,0,31023,0,0.0,0.0
1,0,1,1663.1999999999998,0,0.0,0.0,4,1358.96,5,1663.2,1152,5,0,0,31030,0,0.0,0.0
1,0,1,619.75,4,4960.35,4960.35,0,0.0,4,1719.11,1218,1,1,0,31044,0,1000.0,1.0
1,0,0,1099.3600000000001,4,4960.35,4960.35,0,0.0,4,1719.1100000000001,815,3,0,0,31037,0,1000.0,1.0
1,0,0,868.22,3,269.19,269.19,6,6452.45,2,868.22,833,2,0,0,31037,0,0.041719036954955095,1.0
0,0,0,2241.1,0,0.0,0.0,0,0.0,6,2241.1,1036,6,0,1,31040,0,0.0,0.0
0,1,0,535.61,6,2241.1,2241.1,0,0.0,2,535.61,833,2,0,0,31040,0,1000.0,1.0
0,0,0,322.34000000000003,0,0.0,0.0,1,183.18,5,738.07,920,2,0,0,31040,0,0.0,0.0
0,0,0,415.73,0,0.0,0.0,1,183.18,5,738.07,920,3,0,0,31040,0,0.0,0.0
1,0,0,158.9,0,0.0,0.0,0,0.0,1,158.9,441,1,0,1,31056,0,0.0,0.0
1,0,0,147.35,7,827.69,827.69,3,3011.86,1,147.35,1015,1,0,0,31100,0,0.27481025014442906,1.0
1,0,0,283.71000000000004,8,975.04,975.04,3,3011.86,2,283.71000000000004,833,2,0,0,31100,0,0.3237335068695092,1.0
1,0,0,580.27,0,0.0,0.0,0,0.0,5,580.27,660,5,0,1,31039,0,0.0,0.0
1,0,0,4649.08,11,3903.62,3903.62,4,197.46,8,4649.08,993,8,0,0,31039,0,19.769168439177555,1.0
0,1,0,1871.8300000000002,22,19271.7,19271.7,4,197.46,4,1871.8300000000002,833,4,0,0,36022,0,97.59799453053783,1.0
0,0,0,580.27,0,0.0,0.0,0,0.0,5,580.27,660,5,0,1,31039,0,0.0,0.0
0,0,0,2749.77,2,288.64,288.64,0,0.0,6,2749.7700000000004,1410,6,0,0,31030,0,1000.0,1.0
0,0,0,1251.98,8,3038.41,3038.41,0,0.0,3,1251.98,1197,3,0,0,31030,0,1000.0,1.0
1,0,0,139.8,3,383.0,383.0,0,0.0,1,139.8,1780,1,0,0,31040,0,1000.0,1.0
1,0,0,1349.6999999999998,1,712.94,712.94,0,0.0,2,1349.6999999999998,1152,2,0,0,31050,0,1000.0,1.0
1,0,0,369.36,0,0.0,0.0,1,1579.61,3,1034.51,815,1,1,0,31011,0,0.0,0.0
1,0,0,665.1500000000001,0,0.0,0.0,1,1579.61,3,1034.51,815,2,1,0,31011,0,0.0,0.0
1,0,0,615.62,0,0.0,0.0,4,2614.12,2,615.62,646,2,1,0,31011,0,0.0,0.0
0,0,0,1199.3,0,0.0,0.0,0,0.0,2,1199.3,1728,2,1,1,31044,0,0.0,0.0
1,0,0,1006.1400000000001,2,336.0,18.42,4,558.7,6,1006.1400000000001,920,6,0,0,31037,0,0.032969393234293896,0.054821428571428577
0,0,0,93.62,0,0.0,0.0,0,0.0,1,93.62,646,1,0,1,81100,0,0.0,0.0
0,0,0,264.1,8,6175.17,6175.17,0,0.0,3,500.27,920,1,0,0,31037,0,1000.0,1.0
0,0,0,140.54,8,6175.17,6175.17,0,0.0,3,500.27,920,1,0,0,31037,0,1000.0,1.0
0,0,0,95.63,8,6175.17,6175.17,0,0.0,3,500.27,920,1,0,0,31037,0,1000.0,1.0
1,0,0,525.61,2,269.58,269.58,4,458.19,1,525.61,1410,1,0,0,0,1,0.5883585412165259,1.0
1,0,0,140.8,1,71.88,71.88,1,129.61,1,140.8,1152,1,0,0,31027,0,0.554586837435383,1.0
1,0,0,463.25,2,134.36,134.36,0,0.0,2,463.25,635,2,1,0,31044,0,1000.0,1.0
1,0,0,205.21,4,453.8,453.8,5,643.79,1,205.21,646,1,0,0,31044,0,0.7048882399540223,1.0
1,0,0,216.66,18,6446.52,6446.52,8,413.39,4,216.66000000000003,1081,4,0,0,31058,0,15.594281429158908,1.0
1,0,0,112.35,22,6663.18,6663.18,8,413.39,2,112.35,889,2,0,0,31058,0,16.118386995331285,1.0
1,0,0,143.66,0,0.0,0.0,0,0.0,1,143.66,441,1,0,1,31056,0,0.0,0.0
1,0,1,816.85,0,0.0,0.0,0,0.0,4,816.85,660,4,0,1,31030,0,0.0,0.0
1,0,1,1223.73,0,0.0,0.0,2,569.38,5,1223.73,1152,5,0,0,31032,0,0.0,0.0
1,0,1,483.71000000000004,4,977.03,895.96,3,816.08,2,483.71000000000004,833,2,0,0,31032,0,1.0978825605332811,0.9170240422504939
1,0,0,4768.58,1,2416.18,2416.18,0,0.0,3,4768.58,1015,3,1,0,37121,0,1000.0,1.0
1,0,0,4870.41,1,839.62,839.62,0,0.0,4,4870.41,1152,4,0,0,31100,0,1000.0,1.0
1,0,0,375.19,0,0.0,0.0,0,0.0,2,375.19,833,2,0,1,35010,0,0.0,0.0
1,0,0,138.54,2,555.36,298.02,2,227.07,1,138.54,815,1,0,0,31033,0,1.3124587131721495,0.5366248919619706
0,0,0,199.48,2,4254.36,4254.36,0,0.0,1,199.48,524,1,0,0,31050,0,1000.0,1.0
1,0,0,502.24,0,0.0,0.0,0,0.0,1,502.24,1015,1,1,1,31010,0,0.0,0.0
1,0,0,446.78,0,0.0,0.0,1,502.24,1,446.78,646,1,0,0,31010,0,0.0,0.0
1,0,0,1190.66,4,133.84,133.84,0,0.0,8,1190.66,1794,8,0,0,31040,0,1000.0,1.0
1,0,0,915.25,0,0.0,0.0,1,1331.27,1,915.25,441,1,1,0,31056,0,0.0,0.0
1,0,0,2079.7799999999997,1,915.25,16.2,1,1331.27,2,2079.7799999999997,833,2,1,0,31056,0,0.01216883126638473,0.01770008194482382
1,0,0,396.53999999999996,0,0.0,0.0,0,0.0,6,396.54,2290,6,0,1,179,0,0.0,0.0
1,0,1,358.56,3,939.0,939.0,0,0.0,2,358.56,455,2,0,0,35121,0,1000.0,1.0
1,0,1,872.57,5,1297.56,1297.56,4,1542.07,6,1784.0700000000002,1017,3,0,0,35121,0,0.8414404015381922,1.0
1,0,0,416.28,0,0.0,0.0,0,0.0,2,416.28,1554,2,1,1,31044,0,0.0,0.0
1,0,0,1902.24,1,947.18,947.18,0,0.0,2,1902.24,455,2,0,0,31044,0,1000.0,1.0
1,0,0,344.24,0,0.0,0.0,4,532.12,2,344.24,993,2,1,0,31041,0,0.0,0.0
1,0,0,448.62,11,3023.66,2710.64,8,1034.87,4,448.62,1039,4,0,0,31035,0,2.6193048402214774,0.8964764556861552
1,0,0,544.49,1,75.18,75.18,4,1092.76,2,544.49,884,2,0,0,35010,0,0.0687982722647242,1.0
1,0,0,1913.2100000000003,8,1315.68,1315.68,0,0.0,9,1913.21,1218,9,0,0,31011,0,1000.0,1.0
1,0,0,521.36,17,3228.89,3228.89,0,0.0,4,521.36,1046,4,0,0,31011,0,1000.0,1.0
1,0,0,919.79,21,3750.25,3750.25,0,0.0,4,919.79,833,4,0,0,31011,0,1000.0,1.0
0,0,0,169.54,0,0.0,0.0,0,0.0,1,169.54,815,1,0,1,31030,0,0.0,0.0
0,0,1,301.67,0,0.0,0.0,0,0.0,2,301.67,635,2,0,1,31027,0,0.0,0.0
0,0,1,147.38,2,301.67,301.67,0,0.0,1,147.38,833,1,0,0,31027,0,1000.0,1.0
0,0,0,136.85,0,0.0,0.0,0,0.0,1,136.85,635,1,0,1,31010,0,0.0,0.0
1,0,0,1194.6399999999999,2,579.07,579.07,0,0.0,4,1194.6399999999999,980,4,0,0,30016,0,1000.0,1.0
0,0,0,526.28,13,1616.68,1616.68,0,0.0,4,526.28,1152,4,0,0,31050,0,1000.0,1.0
1,0,0,140.8,0,0.0,0.0,11,1459.01,1,140.8,1152,1,0,0,31100,0,0.0,0.0
1,0,0,2114.42,0,0.0,0.0,0,0.0,2,2114.42,1218,2,0,1,35017,0,0.0,0.0
0,0,0,562.73,0,0.0,0.0,4,860.36,1,562.73,1015,1,1,0,31036,0,0.0,0.0
1,0,1,340.46,16,3449.21,3449.21,0,0.0,5,340.46000000000004,1046,5,0,0,32038,0,1000.0,1.0
0,0,1,167.64,0,0.0,0.0,0,0.0,2,167.64,1039,2,0,1,20077,0,0.0,0.0
1,0,0,1171.3299999999997,5,4155.57,4155.57,0,0.0,8,1171.33,1728,8,0,0,31058,0,1000.0,1.0
1,0,0,1174.3600000000001,0,0.0,0.0,1,338.26,4,1174.3600000000001,993,4,1,0,31033,0,0.0,0.0
0,0,0,535.46,0,0.0,0.0,0,0.0,1,535.46,1666,1,0,1,31041,0,0.0,0.0
1,0,0,2783.41,0,0.0,0.0,4,1068.08,5,6874.38,993,4,0,0,31030,0,0.0,0.0
1,0,0,4090.97,0,0.0,0.0,4,1068.08,5,6874.379999999999,917,1,0,0,31031,0,0.0,0.0
1,0,0,467.25,7,6258.64,6140.6,7,3107.89,1,467.25,833,1,0,0,31030,0,1.9758099546637753,0.9811396725167129
1,0,0,3571.09,1,875.97,875.97,1,16.0,4,3571.09,797,4,0,0,31044,0,54.748125,1.0
1,0,0,608.5,0,0.0,0.0,0,0.0,1,608.5,441,1,1,1,31033,0,0.0,0.0
1,0,0,161.06,0,0.0,0.0,0,0.0,1,161.06,504,1,0,1,31036,0,0.0,0.0
1,0,0,627.43,0,0.0,0.0,2,1291.67,1,627.43,441,1,1,0,31010,0,0.0,0.0
1,0,0,3968.56,0,0.0,0.0,0,0.0,2,3968.56,1152,2,0,1,31030,0,0.0,0.0
1,1,0,7381.8099999999995,2,3968.56,3968.56,0,0.0,3,7381.8099999999995,1577,3,0,0,31030,0,1000.0,1.0
0,0,0,4058.88,0,0.0,0.0,4,2833.54,6,4058.88,1728,6,1,0,31027,0,0.0,0.0
0,0,0,1330.98,0,0.0,0.0,10,6892.42,2,1330.98,833,2,1,0,31027,0,0.0,0.0
0,0,0,3925.36,9,795.92,795.92,0,0.0,7,3925.36,1410,7,0,0,31038,0,1000.0,1.0
0,0,0,852.22,16,4721.28,4721.28,0,0.0,3,852.22,1197,3,0,0,31038,0,1000.0,1.0
1,0,0,729.1700000000001,0,0.0,0.0,0,0.0,6,729.1700000000001,660,6,0,1,31030,0,0.0,0.0
1,0,1,167.92,0,0.0,0.0,0,0.0,1,167.92,833,1,0,1,31033,0,0.0,0.0
1,0,0,790.3300000000002,0,0.0,0.0,0,0.0,5,790.33,612,5,0,1,31023,0,0.0,0.0
0,0,0,1349.64,2,606.23,606.23,0,0.0,4,1349.64,980,4,0,0,32032,0,1000.0,1.0
0,0,1,907.69,0,0.0,0.0,0,0.0,4,907.69,1152,4,0,1,30030,0,0.0,0.0
1,0,1,479.43,4,907.69,907.69,0,0.0,2,479.43,1003,2,0,0,30030,0,1000.0,1.0
1,0,0,174.63,0,0.0,0.0,0,0.0,1,174.63,441,1,1,1,31022,0,0.0,0.0
1,0,0,208.65,0,0.0,0.0,1,174.63,1,208.65,833,1,1,0,31022,0,0.0,0.0
1,0,0,539.13,0,0.0,0.0,0,0.0,4,539.13,1015,4,0,1,31022,0,0.0,0.0
1,0,0,979.51,0,0.0,0.0,0,0.0,5,979.51,1152,5,0,1,31038,0,0.0,0.0
1,0,0,676.07,0,0.0,0.0,0,0.0,1,676.07,441,1,0,1,31050,0,0.0,0.0
1,0,0,463.47,1,676.07,676.07,0,0.0,3,463.47,836,3,0,0,31050,0,1000.0,1.0
1,0,1,707.99,0,0.0,0.0,0,0.0,1,707.99,646,1,0,1,31044,0,0.0,0.0
0,0,0,687.69,0,0.0,0.0,0,0.0,3,687.69,980,3,0,1,35129,0,0.0,0.0
0,0,0,1238.5900000000001,0,0.0,0.0,0,0.0,2,1238.5900000000001,993,2,0,1,31017,0,0.0,0.0
1,0,0,11626.49,0,0.0,0.0,1,1780.61,6,11626.49,1410,6,1,0,31010,0,0.0,0.0
1,0,1,484.40999999999997,0,0.0,0.0,4,713.85,4,636.71,1728,3,0,0,161,0,0.0,0.0
1,0,1,152.3,0,0.0,0.0,4,713.85,4,636.71,1930,1,0,0,161,0,0.0,0.0
1,0,1,3281.43,7,1449.99,1449.99,4,713.85,2,3281.43,833,2,1,0,161,0,2.03122504727884,1.0
0,0,0,1867.76,0,0.0,0.0,0,0.0,4,1867.7600000000002,1036,4,0,1,31020,0,0.0,0.0
0,0,0,276.15,27,3101.15,2940.2,62,7178.53,3,276.15000000000003,1152,3,0,0,31020,0,0.409582463261977,0.9480998984247778
1,0,0,318.81,31,3453.48,3292.53,62,7178.53,2,318.81,833,2,0,0,31020,0,0.45866354253586744,0.953394836512735
0,0,0,830.77,0,0.0,0.0,0,0.0,4,830.77,1015,4,0,1,31059,0,0.0,0.0
0,0,0,392.40999999999997,4,830.77,830.77,0,0.0,2,392.40999999999997,833,2,0,0,31059,0,1000.0,1.0
1,0,0,1456.7,0,0.0,0.0,0,0.0,6,1456.7,737,6,0,1,31014,0,0.0,0.0
1,0,0,485.47,9,1150.32,1150.32,1,116.04,3,485.47,1714,3,0,0,31022,0,9.913133402275076,1.0
0,0,0,3402.9199999999996,1,1911.76,1911.76,0,0.0,5,3402.92,1152,5,0,0,31059,0,1000.0,1.0
1,0,0,753.4799999999999,0,0.0,0.0,5,899.26,4,753.48,1152,4,1,0,31050,0,0.0,0.0
0,0,0,1399.22,0,0.0,0.0,0,0.0,6,1399.22,1728,6,0,1,31041,0,0.0,0.0
0,0,0,231.34,6,1399.22,1399.22,0,0.0,1,231.34,833,1,0,0,31041,0,1000.0,1.0
0,0,0,503.92,0,0.0,0.0,0,0.0,2,503.92,490,2,0,1,31040,0,0.0,0.0
0,0,0,217.36,0,0.0,0.0,2,503.92,1,217.36,833,1,0,0,31040,0,0.0,0.0
1,0,0,558.63,0,0.0,0.0,0,0.0,3,558.63,1003,3,0,1,31052,0,0.0,0.0
0,0,0,378.93,0,0.0,0.0,0,0.0,3,378.93,980,3,1,1,31044,0,0.0,0.0
0,0,0,158.84,0,0.0,0.0,3,378.93,1,158.84,833,1,0,0,31044,0,0.0,0.0
1,0,0,151.8,0,0.0,0.0,0,0.0,1,151.8,441,1,1,1,31033,0,0.0,0.0
1,0,0,310.68,1,151.8,7.75,0,0.0,2,310.68,833,2,0,0,31033,0,1000.0,0.05105401844532279
1,0,0,898.8899999999999,0,0.0,0.0,0,0.0,3,898.8900000000001,815,3,0,1,31020,0,0.0,0.0
1,0,0,413.90999999999997,3,898.89,898.89,0,0.0,2,413.90999999999997,833,2,0,0,31020,0,1000.0,1.0
0,0,0,8.18,0,0.0,0.0,0,0.0,1,8.18,524,1,0,1,31022,0,0.0,0.0
1,0,0,185.47,0,0.0,0.0,0,0.0,1,185.47,833,1,1,1,31057,0,0.0,0.0
1,0,0,168.21,0,0.0,0.0,0,0.0,1,168.21,646,1,1,1,31050,0,0.0,0.0
1,0,0,211.65,0,0.0,0.0,1,68.18,1,211.65,441,1,1,0,31044,0,0.0,0.0
0,0,1,419.85,0,0.0,0.0,0,0.0,1,419.85,833,1,0,1,31031,0,0.0,0.0
0,0,0,111.9,0,0.0,0.0,2,96.21,1,111.9,1152,1,1,0,31048,0,0.0,0.0
0,0,1,948.24,3,530.98,530.98,0,0.0,5,948.24,1152,5,0,0,31032,0,1000.0,1.0
0,0,0,393.08000000000004,8,1479.22,1479.22,0,0.0,2,393.08000000000004,833,2,0,0,31032,0,1000.0,1.0
0,0,0,224.89,3,150.0,150.0,0,0.0,4,224.89000000000001,1046,4,0,0,74123,0,1000.0,1.0
0,0,0,1126.65,0,0.0,0.0,6,1295.68,3,1126.65,1015,3,0,0,31057,0,0.0,0.0
1,0,0,801.85,0,0.0,0.0,9,2422.33,2,801.85,833,2,0,0,31056,0,0.0,0.0
1,0,1,369.61,0,0.0,0.0,3,400.48,2,369.61,1015,2,1,0,31020,0,0.0,0.0
1,0,1,403.98,0,0.0,0.0,5,770.09,2,403.98,833,2,1,0,31020,0,0.0,0.0
1,0,0,280.97,1,87.0,87.0,3,126.0,2,397.88,815,1,0,0,31044,0,0.6904761904761905,1.0
1,0,0,116.91,1,87.0,87.0,3,126.0,2,397.88,1728,1,0,0,31044,0,0.6904761904761905,1.0
1,0,1,1181.26,0,0.0,0.0,8,4806.51,3,1181.26,1003,3,0,0,31020,0,0.0,0.0
1,0,0,359.9,2,195.88,195.88,0,0.0,3,359.9,993,3,0,0,31059,0,1000.0,1.0
0,0,0,55.18,0,0.0,0.0,0,0.0,2,55.18,812,2,0,1,31100,0,0.0,0.0
1,0,1,1185.2,0,0.0,0.0,2,959.27,3,1185.2,815,3,1,0,31036,0,0.0,0.0
1,0,1,725.87,0,0.0,0.0,5,2144.47,2,725.87,833,2,0,0,31036,0,0.0,0.0
1,0,0,5741.0599999999995,3,3094.5,3094.5,0,0.0,4,5741.06,980,4,0,0,35016,0,1000.0,1.0
1,0,0,970.04,7,8835.56,8835.56,0,0.0,1,970.04,833,1,0,0,35016,0,1000.0,1.0
0,0,0,251.31,0,0.0,0.0,0,0.0,1,251.31,635,1,1,1,31056,0,0.0,0.0
1,0,0,1163.22,0,0.0,0.0,2,140.36,3,1163.22,815,3,1,0,31044,0,0.0,0.0
1,0,0,724.95,1,270.96,270.96,1,317.21,6,724.95,1410,6,0,0,31100,0,0.8541975347561552,1.0
1,0,0,283.71000000000004,7,995.91,995.91,1,317.21,2,283.71000000000004,833,2,0,0,31100,0,3.1395920683458907,1.0
1,0,0,4492.54,0,0.0,0.0,0,0.0,4,4492.54,1015,4,1,1,31055,0,0.0,0.0
1,0,0,292.31,0,0.0,0.0,0,0.0,4,721.9599999999999,1152,2,0,1,31048,0,0.0,0.0
1,0,0,429.65,0,0.0,0.0,0,0.0,4,721.96,635,2,0,1,31048,0,0.0,0.0
1,0,0,303.64,0,0.0,0.0,0,0.0,3,303.64,1152,3,1,1,31038,0,0.0,0.0
1,0,0,1352.53,5,1238.56,1238.56,0,0.0,3,1352.53,1046,3,0,0,14049,0,1000.0,1.0
1,0,0,161.06,0,0.0,0.0,0,0.0,1,161.06,504,1,0,1,31023,0,0.0,0.0
0,0,0,1215.6200000000001,4,1000.33,1000.33,1,69.0,4,1215.62,993,4,0,0,31041,0,14.497536231884059,1.0
1,0,1,779.9,0,0.0,0.0,0,0.0,5,779.9000000000001,1152,5,0,1,31022,0,0.0,0.0
1,0,0,56.24,1,48.73,34.17,2,101.45,1,56.24,1039,1,1,0,31033,0,0.33681616559881716,0.7012107531294891
1,0,0,3138.35,0,0.0,0.0,0,0.0,4,3138.3500000000004,815,4,1,1,31030,0,0.0,0.0
0,0,0,806.09,0,0.0,0.0,3,564.27,1,806.09,1679,1,0,0,31040,0,0.0,0.0
1,0,0,890.06,2,556.0,556.0,1,3.78,3,890.0600000000001,815,3,0,0,36061,0,147.0899470899471,1.0
1,0,0,509.17999999999995,5,1446.06,1446.06,1,3.78,2,509.17999999999995,833,2,0,0,36061,0,382.55555555555554,1.0
1,0,0,61.82,0,0.0,0.0,0,0.0,1,61.82,889,1,1,1,31033,0,0.0,0.0
0,0,0,1277.37,2,1936.11,1936.11,0,0.0,4,1277.3700000000001,1410,4,0,0,88841,0,1000.0,1.0
0,0,0,803.05,8,5140.46,5140.46,0,0.0,3,803.05,833,3,0,0,88841,0,1000.0,1.0
1,0,0,216.88,0,0.0,0.0,0,0.0,2,216.88,1218,2,0,1,36022,0,0.0,0.0
1,0,0,536.66,0,0.0,0.0,0,0.0,4,536.66,842,4,1,1,31023,0,0.0,0.0
0,0,0,701.46,0,0.0,0.0,0,0.0,1,701.46,980,1,0,1,32030,0,0.0,0.0
0,0,0,798.49,1,701.46,701.46,0,0.0,2,798.49,1197,2,0,0,32030,0,1000.0,1.0
1,0,0,2827.65,0,0.0,0.0,7,1162.57,9,2827.65,1274,9,1,0,31050,0,0.0,0.0
1,0,0,910.5799999999999,5,2136.0,2061.77,11,1854.22,3,910.58,1003,3,0,0,31050,0,1.111933858981135,0.965248127340824
1,0,0,708.52,4,124.7,124.7,0,0.0,1,708.52,1588,1,0,0,31044,0,1000.0,1.0
1,0,0,430.46000000000004,6,1969.91,1969.91,0,0.0,2,430.46000000000004,980,2,0,0,31044,0,1000.0,1.0
1,0,0,4552.85,0,0.0,0.0,4,2397.9,8,5255.33,980,4,1,0,31039,0,0.0,0.0
1,0,0,702.48,0,0.0,0.0,4,2397.9,8,5255.33,993,4,1,0,31010,0,0.0,0.0
1,0,0,407.05,1,163.82,23.35,11,7489.41,4,2114.09,833,2,1,0,31010,0,0.0031177355759665986,0.14253448907337324
1,0,0,1707.04,1,163.82,23.35,11,7489.41,4,2114.09,833,2,1,0,31039,0,0.0031177355759665986,0.14253448907337324
1,0,0,1264.94,0,0.0,0.0,2,594.75,4,1264.94,980,4,1,0,31040,0,0.0,0.0
1,0,0,1920.39,0,0.0,0.0,0,0.0,6,1920.39,779,6,0,1,31038,0,0.0,0.0
1,0,0,976.31,0,0.0,0.0,1,1161.59,1,976.31,1152,1,1,0,31020,0,0.0,0.0
0,0,0,1014.67,0,0.0,0.0,0,0.0,2,1014.67,833,2,0,1,31023,0,0.0,0.0
1,0,0,1376.29,6,1935.3,1935.3,0,0.0,5,1376.2900000000002,1152,5,0,0,31040,0,1000.0,1.0
1,0,1,365.58,0,0.0,0.0,1,14.18,1,365.58,833,1,0,0,31055,0,0.0,0.0
1,0,0,483.71000000000004,0,0.0,0.0,0,0.0,2,483.71000000000004,833,2,0,1,31020,0,0.0,0.0
1,0,0,1295.04,4,1655.42,1655.42,0,0.0,5,1295.04,1152,5,0,0,31038,0,1000.0,1.0
1,0,0,311.91,9,2950.46,2950.46,0,0.0,1,311.91,646,1,0,0,31038,0,1000.0,1.0
0,0,0,456.30999999999995,0,0.0,0.0,0,0.0,2,456.30999999999995,1152,2,1,1,31030,0,0.0,0.0
1,0,0,577.38,3,2132.09,2132.09,0,0.0,2,577.38,441,2,1,0,31044,0,1000.0,1.0
1,0,0,456.92999999999995,2,253.47,253.47,0,0.0,3,456.92999999999995,815,3,0,0,31039,0,1000.0,1.0
1,0,0,305.52,4,3085.0,3085.0,5,710.4,2,305.52,833,2,0,0,31039,0,4.342623873873874,1.0
1,0,0,191.71,0,0.0,0.0,0,0.0,1,191.71,441,1,1,1,31020,0,0.0,0.0
1,0,0,188.03,0,0.0,0.0,1,191.71,1,188.03,646,1,1,0,31020,0,0.0,0.0
0,0,0,1215.09,2,556.0,556.0,0,0.0,4,1215.0900000000001,980,4,0,0,31050,0,1000.0,1.0
0,0,0,509.17999999999995,6,1771.09,1771.09,0,0.0,2,509.17999999999995,833,2,0,0,31050,0,1000.0,1.0
1,0,0,1371.6999999999998,0,0.0,0.0,0,0.0,3,1371.7,1274,3,1,1,31030,0,0.0,0.0
1,0,0,609.7,0,0.0,0.0,3,1371.7,2,609.7,833,2,1,0,31030,0,0.0,0.0
1,0,0,631.4300000000001,0,0.0,0.0,1,32.0,2,631.4300000000001,815,2,0,0,31017,0,0.0,0.0
1,0,0,1720.24,0,0.0,0.0,0,0.0,2,1720.24,635,2,1,1,31033,0,0.0,0.0
1,0,0,1800.62,0,0.0,0.0,2,1720.24,4,3436.03,833,2,0,0,31033,0,0.0,0.0
1,0,0,1183.33,2,704.33,704.33,0,0.0,3,1183.33,993,3,0,0,31040,0,1000.0,1.0
1,0,0,161.06,0,0.0,0.0,0,0.0,1,161.06,504,1,0,1,31040,0,0.0,0.0
