Telefono,CittadinanzaItaliana,Deceduto,ValoreTitolo,NumeroTitoliAperti,DovutoTitoliAperti,ImportoTitoliAperti,NumeroTitoliSaldati,ImportoTitoliSaldati,NumeroTitoliRecenti,TotaleTitoliRecenti,Eta,Vetusta,TitoliCredito,label,NuovoContribuente,Cap,Estero,RapportoImporto,RapportoDovutoAperti
1,1,0,226.0,4,245.72,245.72,0,0.0,3,226.0,72,1081,3,0,0,31032,0,1000.0,1.0
1,0,0,772.29,3,882.04,882.04,0,0.0,3,772.2900000000001,35,1046,3,0,0,31023,0,1000.0,1.0
1,1,0,246.48,6,846.82,846.82,11,2318.18,1,246.48,71,1218,1,0,0,31010,0,0.3652951884668145,1.0
1,0,0,118.61,6,666.59,666.59,0,0.0,1,118.61,36,489,1,0,0,32040,0,1000.0,1.0
1,1,0,58.52,0,0.0,0.0,2,137.33,1,58.52,61,1039,1,1,0,31033,0,0.0,0.0
1,0,0,104.01,0,0.0,0.0,0,0.0,1,104.01,51,498,1,0,1,31050,0,0.0,0.0
1,1,0,625.23,10,532.67,532.67,0,0.0,4,625.23,28,1081,4,0,0,31038,0,1000.0,1.0
0,0,0,277.85,7,412.88,412.88,0,0.0,4,277.85,41,1081,4,0,0,20137,0,1000.0,1.0
1,1,0,156.7,0,0.0,0.0,1,84.07,2,156.7,59,863,2,1,0,31040,0,0.0,0.0
1,1,0,706.22,3,488.55,488.55,0,0.0,4,706.22,84,1039,4,0,0,31050,0,1000.0,1.0
1,0,0,582.56,0,0.0,0.0,0,0.0,2,582.56,42,1450,2,0,1,22100,0,0.0,0.0
1,1,0,234.07999999999998,0,0.0,0.0,0,0.0,2,234.07999999999998,76,1008,2,1,1,31044,0,0.0,0.0
1,0,0,143.05,15,964.38,964.38,0,0.0,2,143.05,45,1218,2,0,0,31052,0,1000.0,1.0
0,1,0,349.46000000000004,0,0.0,0.0,3,190.08,3,349.46000000000004,52,1046,3,0,0,31011,0,0.0,0.0
1,1,0,232.59,4,338.35,338.35,0,0.0,3,232.59,62,1081,3,0,0,31040,0,1000.0,1.0
0,1,0,97.44,0,0.0,0.0,0,0.0,1,97.44,34,1640,1,0,1,31052,0,0.0,0.0
1,1,0,523.8599999999999,0,0.0,0.0,2,250.28,4,523.86,39,1039,4,0,0,31017,0,0.0,0.0
1,0,0,235.64000000000001,0,0.0,0.0,0,0.0,2,235.64000000000001,49,675,2,0,1,31022,0,0.0,0.0
1,1,0,62.69,1,47.74,47.74,0,0.0,1,62.69,49,871,1,1,0,31020,0,1000.0,1.0
1,0,0,222.26999999999998,0,0.0,0.0,0,0.0,4,731.74,54,830,2,0,1,31030,0,0.0,0.0
1,0,0,186.17999999999998,5,219.6,219.6,1,99.81,2,186.17999999999998,36,863,2,1,0,31052,0,2.200180342651037,1.0
1,1,0,537.65,0,0.0,0.0,0,0.0,3,537.65,56,1046,3,0,1,31040,0,0.0,0.0
0,0,0,22.13,0,0.0,0.0,0,0.0,1,22.13,48,843,1,0,1,38121,0,0.0,0.0
1,1,0,222.75,0,0.0,0.0,6,1582.52,4,284.25,54,1450,3,0,0,31030,0,0.0,0.0
1,1,0,4237.55,5,3364.72,3364.72,0,0.0,4,4237.55,70,1152,4,0,0,31050,0,1000.0,1.0
0,1,0,417.28,0,0.0,0.0,0,0.0,2,417.28,42,871,2,0,1,31030,0,0.0,0.0
0,0,0,197.44,0,0.0,0.0,0,0.0,1,197.44,56,843,1,0,1,31044,0,0.0,0.0
1,1,0,467.54999999999995,6,511.79,511.79,1,78.83,5,467.55,68,1218,5,0,0,31027,0,6.492325256881898,1.0
0,1,0,446.79999999999995,1,94.61,94.61,0,0.0,4,446.79999999999995,42,1046,4,0,0,31040,0,1000.0,1.0
1,1,0,168.41,0,0.0,0.0,6,577.71,2,168.41,51,1081,2,1,0,31030,0,0.0,0.0
1,1,0,86.03,0,0.0,0.0,0,0.0,1,86.03,43,836,1,1,1,36060,0,0.0,0.0
1,0,0,307.65,4,634.84,634.84,0,0.0,2,307.65,51,1046,2,0,0,31011,0,1000.0,1.0
1,1,0,238.24,0,0.0,0.0,2,219.53,2,238.24,38,850,2,0,0,31050,0,0.0,0.0
0,1,0,193.70999999999998,0,0.0,0.0,0,0.0,2,193.70999999999998,42,850,2,0,1,31030,0,0.0,0.0
1,0,0,378.47,4,282.26,282.26,1,57.72,4,378.47,45,1218,4,1,0,31027,0,4.89015939015939,1.0
0,0,0,381.05,1,464.98,464.98,0,0.0,3,381.05,40,1078,3,0,0,31100,0,1000.0,1.0
1,1,0,159.71,3,204.69,204.69,0,0.0,2,159.71,56,1218,2,0,0,31022,0,1000.0,1.0
1,1,0,108.8,0,0.0,0.0,1,160.1,1,108.8,57,744,1,0,0,31020,0,0.0,0.0
1,1,0,86.54,10,1168.65,1168.65,0,0.0,1,86.54,56,675,1,0,0,31020,0,1000.0,1.0
1,0,0,382.13,1,226.75,154.86,3,409.32,2,382.13,47,836,2,0,0,31037,0,0.3783347991791264,0.6829547960308711
0,1,0,16.7,0,0.0,0.0,0,0.0,1,16.7,89,706,1,0,1,31100,0,0.0,0.0
1,1,0,1087.01,3,714.31,714.31,0,0.0,5,1087.01,59,1218,5,0,0,31048,0,1000.0,1.0
1,1,0,76.45,0,0.0,0.0,0,0.0,1,76.45,74,843,1,1,1,31033,0,0.0,0.0
1,1,0,422.95,0,0.0,0.0,0,0.0,5,422.95000000000005,81,1218,5,0,1,31027,0,0.0,0.0
1,1,0,357.39,0,0.0,0.0,0,0.0,3,357.39,54,843,3,1,1,31031,0,0.0,0.0
1,0,0,202.36,1,122.5,122.5,0,0.0,3,202.36,37,836,3,0,0,31030,0,1000.0,1.0
0,0,0,133.38,3,362.86,362.86,0,0.0,1,133.38,59,654,1,0,0,31033,0,1000.0,1.0
1,0,0,122.76,3,298.51,285.81,1,226.53,1,122.76,48,1046,1,0,0,31010,0,1.2616871937491723,0.9574553616294262
1,0,0,100.93,0,0.0,0.0,0,0.0,1,100.93,45,489,1,1,1,31044,0,0.0,0.0
1,0,0,303.66999999999996,1,225.66,225.66,0,0.0,2,303.66999999999996,40,835,2,0,0,31011,0,1000.0,1.0
0,0,0,227.77,9,807.85,807.85,0,0.0,5,506.33000000000004,40,1794,2,0,0,31010,0,1000.0,1.0
0,0,0,113.06,6,369.58,369.58,2,52.87,2,113.06,43,835,2,0,0,31041,0,6.990353697749196,1.0
0,1,0,65.05,1,103.73,103.73,0,0.0,1,65.05,33,1412,1,0,0,80045,0,1000.0,1.0
1,1,0,951.0500000000001,9,1905.53,1905.53,0,0.0,4,951.0500000000001,40,1081,4,0,0,30033,0,1000.0,1.0
1,1,0,83.84,0,0.0,0.0,0,0.0,1,83.84,46,681,1,0,1,31030,0,0.0,0.0
0,0,0,59.25,0,0.0,0.0,0,0.0,5,342.7,51,1595,1,0,1,31033,0,0.0,0.0
1,1,0,125.77000000000001,5,489.55,489.55,0,0.0,3,195.29000000000002,55,1070,2,0,0,31022,0,1000.0,1.0
1,1,0,500.90999999999997,0,0.0,0.0,0,0.0,4,500.91,52,1218,4,1,1,31022,0,0.0,0.0
1,1,0,226.5,0,0.0,0.0,0,0.0,3,226.5,45,1070,3,0,1,31027,0,0.0,0.0
1,0,0,113.14,14,1691.56,1691.56,0,0.0,4,325.27000000000004,39,850,2,0,0,31050,0,1000.0,1.0
1,1,0,103.12,0,0.0,0.0,7,885.61,2,306.52,42,835,1,1,0,31044,0,0.0,0.0
1,1,0,197.95,0,0.0,0.0,0,0.0,3,197.95,31,1039,3,0,1,31035,0,0.0,0.0
1,1,0,103.27,0,0.0,0.0,3,222.55,1,103.27,48,1763,1,0,0,31033,0,0.0,0.0
1,1,0,281.67999999999995,3,429.56,290.66,2,187.73,3,281.68,52,1039,3,0,0,31044,0,1.548287434080861,0.6766458701927555
1,1,0,232.49,2,212.11,165.67,5,521.71,3,232.49,54,1070,3,1,0,31040,0,0.3175518966475628,0.7810569987270755
1,0,0,133.12,0,0.0,0.0,0,0.0,1,133.12,43,489,1,1,1,31020,0,0.0,0.0
1,0,0,190.14,0,0.0,0.0,4,540.67,2,190.14,41,1081,2,0,0,31030,0,0.0,0.0
1,1,0,491.47,0,0.0,0.0,0,0.0,3,491.47,52,1070,3,1,1,31050,0,0.0,0.0
0,0,0,80.69,5,227.46,227.46,0,0.0,8,433.35,43,692,1,0,0,31049,0,1000.0,1.0
0,1,0,103.16,6,425.81,425.81,2,88.25,1,103.16,43,1228,1,0,0,36060,0,4.825042492917847,1.0
1,1,0,479.88,5,1752.22,1752.22,3,736.43,2,479.88,40,835,2,0,0,31010,0,2.379343590022134,1.0
1,0,0,525.6800000000001,2,239.65,239.65,0,0.0,4,525.6800000000001,56,1039,4,0,0,31044,0,1000.0,1.0
1,0,0,22.14,0,0.0,0.0,0,0.0,1,22.14,36,836,1,0,1,31041,0,0.0,0.0
1,1,0,206.5,10,810.9,810.9,0,0.0,2,206.5,46,850,2,0,0,31033,0,1000.0,1.0
0,1,0,204.06,7,1522.42,1522.42,0,0.0,3,204.06,49,1070,3,0,0,31056,0,1000.0,1.0
1,0,0,188.68,1,137.26,137.26,0,0.0,2,188.68,47,843,2,0,0,31044,0,1000.0,1.0
1,1,0,154.98,0,0.0,0.0,2,101.26,2,154.98,57,675,2,0,0,31042,0,0.0,0.0
1,1,0,255.21,0,0.0,0.0,1,74.38,2,255.21,41,863,2,0,0,31040,0,0.0,0.0
1,0,0,615.54,5,725.04,725.04,0,0.0,4,615.54,40,1039,4,0,0,31033,0,1000.0,1.0
1,0,0,128.39,7,3567.57,3567.57,0,0.0,2,128.39,53,830,2,0,0,31020,0,1000.0,1.0
1,1,0,118.47,9,700.09,700.09,0,0.0,2,118.47,28,850,2,0,0,31050,0,1000.0,1.0
1,1,0,859.86,0,0.0,0.0,0,0.0,11,859.86,67,1039,11,1,1,31017,0,0.0,0.0
1,1,0,95.48,0,0.0,0.0,2,227.04,1,95.48,41,843,1,1,0,31033,0,0.0,0.0
0,1,0,73.85,8,528.19,528.19,0,0.0,1,73.85,53,835,1,0,0,31011,0,1000.0,1.0
0,0,0,215.51999999999998,0,0.0,0.0,0,0.0,2,215.51999999999998,48,1070,2,0,1,31035,0,0.0,0.0
1,0,0,58.93,0,0.0,0.0,0,0.0,1,58.93,41,489,1,0,1,31033,0,0.0,0.0
0,0,0,577.8399999999999,1,266.18,266.18,0,0.0,5,577.84,39,1039,5,0,0,31036,0,1000.0,1.0
1,0,0,319.83000000000004,0,0.0,0.0,0,0.0,3,319.83000000000004,36,871,3,1,1,31058,0,0.0,0.0
0,1,0,536.89,0,0.0,0.0,0,0.0,2,536.89,87,787,2,0,1,31030,0,0.0,0.0
1,1,0,404.49,0,0.0,0.0,6,275.46,8,404.49,41,1039,8,0,0,31041,0,0.0,0.0
1,1,0,303.09,3,278.03,278.03,0,0.0,3,303.09000000000003,79,1046,3,1,0,31031,0,1000.0,1.0
1,0,0,263.38,3,408.92,408.92,0,0.0,6,432.48,28,836,3,0,0,31044,0,1000.0,1.0
1,1,0,600.15,1,189.68,1.0,0,0.0,3,600.15,39,871,3,0,0,31048,0,1000.0,0.00527203711514129
1,0,0,171.82999999999998,7,605.16,605.16,0,0.0,2,171.82999999999998,42,830,2,0,0,31030,0,1000.0,1.0
1,0,0,116.05,0,0.0,0.0,0,0.0,2,116.05,52,668,2,0,1,31044,0,0.0,0.0
1,0,0,333.07000000000005,20,1813.6,1813.6,0,0.0,4,333.07000000000005,42,850,4,0,0,31033,0,1000.0,1.0
1,0,0,289.65999999999997,4,614.75,614.75,3,416.15,2,289.65999999999997,50,850,2,0,0,31039,0,1.4772317673915656,1.0
0,0,0,100.42,0,0.0,0.0,0,0.0,1,100.42,41,871,1,0,1,31048,0,0.0,0.0
0,0,0,508.13,3,208.53,208.53,2,176.27,4,508.13,45,1039,4,0,0,31036,0,1.1830146933681285,1.0
1,1,0,257.17,13,932.52,932.52,15,1510.69,4,257.17,45,850,4,0,0,31050,0,0.6172808451767073,1.0
1,0,0,494.82,4,684.98,684.98,0,0.0,4,494.82000000000005,34,1046,4,0,0,31030,0,1000.0,1.0
0,1,0,197.71,9,360.67,360.67,0,0.0,4,197.71,58,1039,4,1,0,31040,0,1000.0,1.0
1,1,0,98.64,0,0.0,0.0,0,0.0,1,98.64,22,871,1,1,1,33077,0,0.0,0.0
1,0,0,173.34,4,326.43,326.43,0,0.0,2,173.34,44,1070,2,1,0,31057,0,1000.0,1.0
1,0,0,52.64,0,0.0,0.0,0,0.0,1,52.64,26,489,1,0,1,31023,0,0.0,0.0
0,1,0,228.01,0,0.0,0.0,0,0.0,5,228.01,52,1046,5,0,1,31035,0,0.0,0.0
0,0,0,170.94,6,480.09,480.09,0,0.0,2,170.94,45,850,2,0,0,31050,0,1000.0,1.0
1,1,0,231.58,0,0.0,0.0,0,0.0,1,231.58,41,489,1,1,1,31044,0,0.0,0.0
1,1,0,94.31,8,405.53,405.53,0,0.0,2,94.31,45,850,2,0,0,30125,0,1000.0,1.0
1,1,0,485.09000000000003,4,2353.29,2081.69,2,1926.69,3,485.09000000000003,39,836,3,1,0,31039,0,1.0804488526955556,0.8845871099609484
1,1,0,1216.3899999999999,1,144.86,144.86,0,0.0,5,1216.39,51,1218,5,0,0,31030,0,1000.0,1.0
1,1,0,543.1800000000001,1,356.9,356.9,0,0.0,4,543.1800000000001,45,1078,4,0,0,31059,0,1000.0,1.0
1,1,0,148.68,0,0.0,0.0,0,0.0,3,148.68,58,1046,3,0,1,31011,0,0.0,0.0
1,1,0,39.39,0,0.0,0.0,1,79.68,1,39.39,26,668,1,1,0,31020,0,0.0,0.0
1,1,0,156.12,13,1624.74,1506.44,2,76.85,2,156.12,59,835,2,0,0,31011,0,19.602342225113862,0.9271883501360217
0,1,0,202.43,7,400.09,400.09,0,0.0,2,202.43,47,836,2,0,0,31054,0,1000.0,1.0
0,1,0,170.88,0,0.0,0.0,0,0.0,3,170.88,51,1046,3,1,1,31011,0,0.0,0.0
1,0,0,208.09,0,0.0,0.0,0,0.0,1,208.09,32,498,1,0,1,31030,0,0.0,0.0
1,1,0,185.89,0,0.0,0.0,2,91.0,1,185.89,51,1046,1,1,0,31040,0,0.0,0.0
1,0,0,323.83,0,0.0,0.0,0,0.0,2,323.83,26,1355,2,0,1,31035,0,0.0,0.0
1,1,0,208.13,15,1100.1,1060.13,0,0.0,4,332.34000000000003,52,835,2,0,0,31010,0,1000.0,0.9636669393691485
1,0,0,170.82,6,1921.72,1911.3,0,0.0,2,170.82,53,850,2,0,0,31031,0,1000.0,0.994577774077389
0,0,0,290.75,10,1378.74,1378.74,0,0.0,2,290.75,47,835,2,0,0,31044,0,1000.0,1.0
1,0,0,174.44,12,1657.88,1657.88,0,0.0,2,174.44,47,835,2,0,0,31044,0,1000.0,1.0
1,1,0,470.33,18,11043.55,11043.55,0,0.0,5,968.06,65,891,1,1,0,31039,0,1000.0,1.0
0,1,0,199.38,0,0.0,0.0,1,118.87,2,199.38,52,863,2,0,0,31052,0,0.0,0.0
1,0,0,302.26,0,0.0,0.0,0,0.0,2,302.26,54,1640,2,1,1,31057,0,0.0,0.0
1,0,0,399.54,0,0.0,0.0,0,0.0,3,399.54,43,843,3,0,1,31044,0,0.0,0.0
1,0,0,327.16999999999996,2,337.73,337.73,0,0.0,2,327.16999999999996,55,835,2,0,0,31011,0,1000.0,1.0
1,0,0,601.4000000000001,21,5340.78,5340.78,0,0.0,2,601.4000000000001,52,830,2,0,0,31020,0,1000.0,1.0
1,0,0,287.07,6,965.32,965.32,0,0.0,2,287.07,67,850,2,0,0,31033,0,1000.0,1.0
1,1,0,167.78,3,70.38,70.38,0,0.0,2,167.78,40,1218,2,0,0,31030,0,1000.0,1.0
0,1,0,88.5,5,224.35,224.35,0,0.0,2,88.5,73,1005,2,0,0,31011,0,1000.0,1.0
1,1,0,208.02,0,0.0,0.0,7,897.43,2,208.02,82,830,2,0,0,31030,0,0.0,0.0
1,1,0,90.58,0,0.0,0.0,0,0.0,1,90.58,45,1412,1,0,1,31040,0,0.0,0.0
0,0,0,289.22,0,0.0,0.0,0,0.0,4,289.22,28,1218,4,0,1,31055,0,0.0,0.0
1,0,0,408.77,2,331.59,331.59,3,520.54,3,408.77,42,1078,3,0,0,31056,0,0.6370115649133592,1.0
1,1,0,71.54,0,0.0,0.0,1,110.47,1,71.54,32,835,1,0,0,31044,0,0.0,0.0
0,0,0,266.32,3,423.37,423.37,0,0.0,2,266.32,52,1039,2,0,0,0,1,1000.0,1.0
1,1,0,103.48,0,0.0,0.0,0,0.0,1,103.48,43,498,1,0,1,31050,0,0.0,0.0
1,0,0,81.19,0,0.0,0.0,0,0.0,1,81.19,46,675,1,0,1,31027,0,0.0,0.0
1,1,0,480.53000000000003,4,541.8,541.8,0,0.0,4,480.53000000000003,55,1081,4,0,0,31038,0,1000.0,1.0
1,1,0,272.72,0,0.0,0.0,0,0.0,2,272.72,40,1081,2,0,1,31052,0,0.0,0.0
0,0,0,97.05,0,0.0,0.0,0,0.0,2,97.05,30,1046,2,1,1,31023,0,0.0,0.0
1,0,0,230.43,5,654.01,600.19,0,0.0,1,230.43,47,850,1,0,0,31031,0,1000.0,0.9177076803106987
0,1,0,288.05,0,0.0,0.0,0,0.0,2,288.05,48,692,2,1,1,31044,0,0.0,0.0
0,0,0,239.93,4,396.9,396.9,0,0.0,2,239.93,32,1046,2,0,0,31037,0,1000.0,1.0
1,0,0,258.59000000000003,1,177.9,177.9,0,0.0,3,258.59000000000003,30,871,3,0,0,31020,0,1000.0,1.0
0,0,0,448.51000000000005,3,327.67,295.72,1,71.25,4,448.51,46,1078,4,0,0,31055,0,4.150456140350878,0.902493362224189
0,0,0,170.91,11,975.93,975.93,0,0.0,2,170.91,53,835,2,0,0,36061,0,1000.0,1.0
1,1,0,315.24,0,0.0,0.0,0,0.0,4,315.24,55,1078,4,0,1,31059,0,0.0,0.0
0,0,0,724.43,7,441.05,441.05,0,0.0,11,1256.23,47,1412,8,0,0,0,1,1000.0,1.0
1,1,0,164.05,0,0.0,0.0,0,0.0,3,164.05,37,681,3,0,1,31037,0,0.0,0.0
0,1,1,118.47,7,390.5,390.5,0,0.0,2,118.47,99,850,2,0,0,31033,0,1000.0,1.0
1,0,0,191.65,1,131.1,131.1,0,0.0,2,191.65,44,1078,2,0,0,31048,0,1000.0,1.0
1,1,0,76.55,4,570.73,570.73,6,1113.27,1,76.55,43,850,1,0,0,31033,0,0.5126608998715496,1.0
1,0,0,464.4200000000001,11,1794.61,1718.68,0,0.0,4,464.42,48,1081,4,0,0,31058,0,1000.0,0.9576899716372917
1,1,0,228.92000000000002,3,185.63,185.63,0,0.0,3,228.92000000000002,33,1228,3,0,0,31050,0,1000.0,1.0
1,0,0,74.25,0,0.0,0.0,0,0.0,1,74.25,37,871,1,0,1,31100,0,0.0,0.0
1,1,0,77.87,0,0.0,0.0,0,0.0,1,77.87,49,498,1,1,1,31040,0,0.0,0.0
0,1,0,112.16,10,335.61,335.61,0,0.0,1,112.16,33,1996,1,0,0,31038,0,1000.0,1.0
0,0,0,113.03,13,3174.89,3174.89,0,0.0,2,113.03,46,850,2,0,0,35014,0,1000.0,1.0
1,0,0,139.49,0,0.0,0.0,0,0.0,2,139.49,48,1046,2,0,1,31031,0,0.0,0.0
1,1,0,121.55,0,0.0,0.0,0,0.0,1,121.55,36,503,1,0,1,31056,0,0.0,0.0
0,1,0,293.03,10,1353.69,1353.69,1,256.76,3,293.03000000000003,71,1228,3,0,0,30020,0,5.27219971958249,1.0
1,1,0,244.23000000000002,0,0.0,0.0,4,267.93,3,244.23000000000002,43,871,3,0,0,31038,0,0.0,0.0
0,0,0,110.21000000000001,5,345.31,345.31,0,0.0,2,110.21000000000001,37,1081,2,0,0,31050,0,1000.0,1.0
0,1,0,414.78999999999996,2,257.02,257.02,0,0.0,3,565.35,45,836,2,0,0,31054,0,1000.0,1.0
0,1,0,16.6,1,64.89,64.89,0,0.0,1,16.6,39,836,1,0,0,36063,0,1000.0,1.0
1,1,0,280.81,9,1230.67,1230.67,18,2982.24,6,647.01,54,830,2,0,0,31030,0,0.4126663179355116,1.0
0,1,0,116.28999999999999,9,2963.54,2927.91,3,193.82,4,495.31,86,850,2,1,0,31035,0,15.106335775461769,0.9879772164370988
1,1,0,208.14,2,227.79,227.79,1,419.32,2,208.14,53,830,2,0,0,31037,0,0.5432366688924926,1.0
0,1,0,143.94,2,73.91,73.91,0,0.0,3,143.94,77,1039,3,0,0,31044,0,1000.0,1.0
1,0,0,1752.1200000000001,0,0.0,0.0,0,0.0,5,1752.1200000000001,44,1640,5,0,1,35011,0,0.0,0.0
1,1,0,352.86,0,0.0,0.0,0,0.0,2,352.86,54,1078,2,0,1,31020,0,0.0,0.0
1,1,0,95.43,1,229.26,229.26,2,73.33,2,95.43,59,1039,2,0,0,31033,0,3.1264148370380473,1.0
1,1,0,119.8,0,0.0,0.0,0,0.0,2,119.8,39,1008,2,1,1,31039,0,0.0,0.0
1,1,0,131.51,6,398.02,342.06,2,106.03,2,131.51,54,1218,2,0,0,31048,0,3.2260680939356785,0.8594040500477363
1,0,0,284.61,6,497.48,497.48,0,0.0,7,643.34,54,1039,3,0,0,31044,0,1000.0,1.0
0,1,0,46.78,2,84.68,84.68,0,0.0,1,46.78,39,850,1,0,0,31023,0,1000.0,1.0
0,1,0,126.22,4,166.8,166.8,0,0.0,3,126.22,49,836,3,0,0,31035,0,1000.0,1.0
1,1,0,223.26,0,0.0,0.0,0,0.0,2,223.26,53,850,2,0,1,31033,0,0.0,0.0
1,1,0,99.54,0,0.0,0.0,0,0.0,1,99.54,39,1996,1,1,1,96100,0,0.0,0.0
0,0,0,82.57,0,0.0,0.0,0,0.0,1,82.57,28,835,1,0,1,31044,0,0.0,0.0
1,1,0,351.5,2,347.07,280.0,9,1551.24,4,351.5,60,1081,4,0,0,31030,0,0.18050076068177714,0.8067536808136687
1,1,0,151.85,3,842.29,842.29,7,940.85,1,151.85,74,1218,1,0,0,31027,0,0.89524366264548,1.0
1,1,0,425.96000000000004,0,0.0,0.0,0,0.0,2,425.96000000000004,56,668,2,0,1,31030,0,0.0,0.0
1,0,0,285.18,0,0.0,0.0,0,0.0,1,285.18,35,681,1,0,1,31039,0,0.0,0.0
0,0,0,180.4,8,927.17,927.17,10,758.67,4,293.43,47,835,2,0,0,31040,0,1.2220991999156419,1.0
0,1,0,62.13,9,597.21,597.21,0,0.0,1,62.13,61,1081,1,0,0,39035,0,1000.0,1.0
1,1,0,198.54,0,0.0,0.0,3,190.69,3,198.54000000000002,47,843,3,0,0,31033,0,0.0,0.0
1,1,1,110.16999999999999,7,2797.85,2697.95,2,162.12,2,110.16999999999999,59,850,2,0,0,31030,0,16.641685171477917,0.9642940114730953
0,0,0,168.51999999999998,3,180.91,180.91,0,0.0,3,168.52,47,1450,3,0,0,31057,0,1000.0,1.0
1,1,0,311.81,0,0.0,0.0,1,103.28,3,311.81,37,1039,3,1,0,31044,0,0.0,0.0
1,0,0,311.98,1,123.54,123.54,0,0.0,2,311.98,27,843,2,1,0,31030,0,1000.0,1.0
1,0,0,208.42000000000002,5,751.7,751.7,0,0.0,2,208.42000000000002,43,850,2,0,0,31050,0,1000.0,1.0
1,0,0,273.03999999999996,5,1081.88,1081.88,0,0.0,4,273.04,43,1039,4,0,0,31033,0,1000.0,1.0
1,1,0,109.56,0,0.0,0.0,2,306.72,1,109.56,37,639,1,1,0,31037,0,0.0,0.0
0,1,0,230.73999999999998,0,0.0,0.0,1,127.9,3,230.74,56,1039,3,1,0,31033,0,0.0,0.0
1,1,0,128.34,4,245.66,245.66,0,0.0,2,128.34,38,830,2,0,0,36061,0,1000.0,1.0
1,1,0,216.69,0,0.0,0.0,4,328.78,4,216.69,44,1081,4,1,0,35010,0,0.0,0.0
1,1,0,173.24,2,234.12,234.12,3,434.16,5,520.6600000000001,51,1260,1,0,0,31040,0,0.5392482034273078,1.0
1,1,0,284.34,3,1233.54,1233.54,4,250.48,4,284.34000000000003,42,1039,4,0,0,31033,0,4.924704567230917,1.0
0,1,0,33.95,1,65.79,65.79,4,455.58,3,537.04,44,1763,1,0,0,36060,0,0.14440932437771634,1.0
1,1,0,381.71,0,0.0,0.0,0,0.0,4,381.71000000000004,45,1450,4,0,1,31020,0,0.0,0.0
1,0,0,340.28999999999996,3,557.35,557.35,0,0.0,4,750.2,54,1046,2,0,0,31023,0,1000.0,1.0
0,1,0,108.25,0,0.0,0.0,2,69.03,2,108.25,47,1039,2,1,0,31050,0,0.0,0.0
1,0,0,381.09999999999997,14,572.69,572.69,0,0.0,5,381.1,34,1218,5,0,0,31027,0,1000.0,1.0
1,1,0,199.65,1,282.55,282.55,1,36.03,3,199.65,61,843,3,1,0,31011,0,7.842076047737996,1.0
1,1,0,119.23,0,0.0,0.0,0,0.0,1,119.23,45,654,1,1,1,31033,0,0.0,0.0
1,0,0,912.1600000000001,3,811.96,811.96,0,0.0,5,912.1600000000001,31,1218,5,0,0,31022,0,1000.0,1.0
1,1,0,233.75,14,717.91,717.91,0,0.0,4,233.75,65,835,4,0,0,31040,0,1000.0,1.0
1,1,0,186.66,2,1228.44,1228.44,0,0.0,3,186.66,59,1039,3,0,0,31033,0,1000.0,1.0
1,0,0,319.1,4,528.96,466.89,3,427.82,2,319.1,49,835,2,0,0,31044,0,1.0913234537889767,0.8826565335753175
1,0,0,107.1,0,0.0,0.0,0,0.0,1,107.1,35,503,1,0,1,31038,0,0.0,0.0
1,0,0,144.03,0,0.0,0.0,6,508.53,2,144.03,34,850,2,0,0,60019,0,0.0,0.0
1,1,0,159.9,0,0.0,0.0,1,87.97,2,159.9,58,1228,2,0,0,31050,0,0.0,0.0
0,0,0,18.83,4,256.15,256.15,0,0.0,1,18.83,44,843,1,0,0,31044,0,1000.0,1.0
1,0,0,116.31,0,0.0,0.0,0,0.0,1,116.31,32,871,1,0,1,31029,0,0.0,0.0
1,1,0,67.6,0,0.0,0.0,0,0.0,1,67.6,43,692,1,1,1,31040,0,0.0,0.0
1,1,0,79.15,1,688.33,688.33,0,0.0,1,79.15,52,835,1,1,0,31044,0,1000.0,1.0
1,1,0,509.75,2,488.7,488.7,0,0.0,2,509.75,46,1046,2,0,0,31033,0,1000.0,1.0
1,1,0,169.91,7,585.19,585.19,0,0.0,2,169.91,49,850,2,0,0,31016,0,1000.0,1.0
1,0,0,272.6,0,0.0,0.0,0,0.0,1,272.6,57,1595,1,0,1,31033,0,0.0,0.0
1,1,0,211.13,20,4756.34,4756.34,0,0.0,2,211.13,60,850,2,0,0,31039,0,1000.0,1.0
1,1,0,575.58,0,0.0,0.0,6,326.25,8,575.58,51,1046,8,0,0,31011,0,0.0,0.0
0,0,0,1001.7700000000001,0,0.0,0.0,0,0.0,4,1001.77,43,1039,4,0,1,31044,0,0.0,0.0
1,0,0,97.61000000000001,31,3254.75,3254.75,1,5.29,6,300.59000000000003,53,835,2,0,0,31011,0,615.2646502835539,1.0
1,0,0,220.05,7,815.96,815.96,0,0.0,2,220.05,50,850,2,0,0,31030,0,1000.0,1.0
1,1,0,547.1,8,608.85,608.85,1,345.6,7,547.1,51,1070,7,0,0,31057,0,1.76171875,1.0
1,1,0,176.26,4,1799.43,1799.43,0,0.0,2,176.26,38,850,2,0,0,31050,0,1000.0,1.0
1,0,0,236.56,5,2100.56,2100.56,0,0.0,2,236.56,28,802,2,0,0,31036,0,1000.0,1.0
1,1,0,38.31,5,3082.0,3082.0,2,365.73,4,461.7,49,843,1,0,0,31039,0,8.426981653132092,1.0
1,1,0,305.12,0,0.0,0.0,0,0.0,3,305.12,50,1355,3,0,1,31011,0,0.0,0.0
1,0,0,191.98,0,0.0,0.0,2,104.51,1,191.98,49,653,1,1,0,31023,0,0.0,0.0
