Telefono,Cessata,PEC,ValoreTitolo,NumeroTitoliAperti,DovutoTitoliAperti,ImportoTitoliAperti,NumeroTitoliSaldati,ImportoTitoliSaldati,NumeroTitoliRecenti,TotaleTitoliRecenti,Vetusta,TitoliCredito,label,NuovoContribuente,Cap,Estero,RapportoImporto,RapportoDovutoAperti
0,0,0,588.64,15,8574.58,8474.77,0,0.0,2,588.64,850,2,0,0,31031,0,1000.0,0.9883597797209893
1,0,0,161.06,2,224.36,224.36,0,0.0,1,161.06,504,1,0,0,31038,0,1000.0,1.0
0,0,0,407.05,3,590.27,590.27,0,0.0,2,407.05,833,2,0,0,31044,0,1000.0,1.0
1,0,0,2458.41,1,791.18,791.18,4,4474.36,2,2458.41,833,2,0,0,31038,0,0.17682528897987645,1.0
1,0,1,342.86,5,810.14,668.35,0,0.0,2,342.86,646,2,0,0,31022,0,1000.0,0.824980867504382
1,0,0,632.23,0,0.0,0.0,10,390.06,2,632.23,1714,2,1,0,31100,0,0.0,0.0
1,0,0,318.81,1,147.35,23.86,6,836.2,2,318.81,833,2,0,0,31052,0,0.028533843578091363,0.16192738378011537
1,0,0,161.06,0,0.0,0.0,0,0.0,1,161.06,504,1,1,1,31050,0,0.0,0.0
1,0,0,169.21,0,0.0,0.0,0,0.0,1,169.21,1003,1,1,1,31044,0,0.0,0.0
1,0,1,187.65,0,0.0,0.0,0,0.0,1,187.65,534,1,0,1,31044,0,0.0,0.0
0,0,0,25.51,0,0.0,0.0,0,0.0,1,25.51,833,1,1,1,31044,0,0.0,0.0
1,0,0,843.51,0,0.0,0.0,0,0.0,2,843.51,833,2,0,1,31052,0,0.0,0.0
1,0,0,544.15,0,0.0,0.0,0,0.0,2,544.15,833,2,0,1,30033,0,0.0,0.0
0,0,1,129.57,17,6561.47,6561.47,0,0.0,1,129.57,833,1,0,0,31040,0,1000.0,1.0
1,0,0,200.82,0,0.0,0.0,0,0.0,1,200.82,646,1,0,1,31030,0,0.0,0.0
1,0,0,320.64,7,866.11,866.11,0,0.0,2,320.64,833,2,0,0,32013,0,1000.0,1.0
0,0,0,509.17999999999995,13,2497.29,2497.29,0,0.0,2,509.17999999999995,833,2,0,0,31039,0,1000.0,1.0
0,0,0,208.02,15,3006.47,3006.47,0,0.0,2,208.02,830,2,0,0,31039,0,1000.0,1.0
1,0,0,178.17,1,113.48,113.48,3,155.34,2,178.17,850,2,0,0,31010,0,0.7305265868417664,1.0
1,0,0,183.08999999999997,16,4153.78,4153.78,0,0.0,2,183.08999999999997,850,2,0,0,31037,0,1000.0,1.0
1,0,0,934.49,0,0.0,0.0,2,456.31,4,934.49,1197,4,1,0,31055,0,0.0,0.0
1,0,0,197.07,0,0.0,0.0,0,0.0,1,197.07,646,1,0,1,31050,0,0.0,0.0
0,1,0,124.52,3,459.67,459.67,0,0.0,1,124.52,646,1,0,0,35017,0,1000.0,1.0
1,0,0,546.27,0,0.0,0.0,9,2154.22,2,546.27,833,2,1,0,31044,0,0.0,0.0
1,0,1,151.75,0,0.0,0.0,6,991.64,4,474.85,1086,1,0,0,31030,0,0.0,0.0
1,0,1,172.76,4,474.85,474.85,6,991.64,1,172.76,639,1,0,0,31030,0,0.4788532128595055,1.0
1,0,0,124.21000000000001,2,2504.85,2504.85,8,6451.64,2,124.21000000000001,835,2,1,0,31044,0,0.3882501193494987,1.0
1,0,0,352.80999999999995,0,0.0,0.0,8,1295.6,2,352.80999999999995,833,2,1,0,31040,0,0.0,0.0
1,0,0,62.93,0,0.0,0.0,1,104.65,1,62.93,1052,1,0,0,31033,0,0.0,0.0
1,0,0,161.06,0,0.0,0.0,0,0.0,1,161.06,504,1,1,1,31010,0,0.0,0.0
1,0,0,607.3100000000001,3,594.43,594.43,0,0.0,3,607.3100000000001,1003,3,0,0,31025,0,1000.0,1.0
1,0,1,312.28,14,4666.96,4666.96,0,0.0,1,312.28,646,1,0,0,31044,0,1000.0,1.0
1,0,1,124.21000000000001,15,4979.24,4979.24,0,0.0,2,124.21000000000001,835,2,0,0,31044,0,1000.0,1.0
1,0,0,164.45999999999998,1,114.72,114.72,0,0.0,2,164.45999999999998,802,2,0,0,31031,0,1000.0,1.0
1,0,0,248.39,0,0.0,0.0,5,1245.3,1,248.39,1003,1,0,0,35019,0,0.0,0.0
1,0,0,989.6299999999999,0,0.0,0.0,1,374.6,3,989.6300000000001,1003,3,0,0,31044,0,0.0,0.0
1,0,1,2152.41,0,0.0,0.0,15,10499.06,14,2152.4100000000003,807,14,0,0,31040,0,0.0,0.0
0,0,0,151.29000000000002,0,0.0,0.0,0,0.0,2,151.29000000000002,835,2,0,1,31040,0,0.0,0.0
0,1,0,1127.26,4,5265.2,5265.2,0,0.0,1,1127.26,646,1,0,0,31023,0,1000.0,1.0
1,0,1,147.38,8,1135.59,1135.59,0,0.0,1,147.38,833,1,0,0,31021,0,1000.0,1.0
0,0,0,360.82,1,218.18,218.18,0,0.0,2,360.82,833,2,0,0,31015,0,1000.0,1.0
1,0,0,471.89,0,0.0,0.0,0,0.0,2,471.89,1003,2,0,1,31050,0,0.0,0.0
1,0,0,144.7,0,0.0,0.0,1,176.36,1,144.7,721,1,0,0,31029,0,0.0,0.0
1,0,0,491.14,8,832.19,832.19,0,0.0,4,491.14,1377,4,0,0,31010,0,1000.0,1.0
1,0,0,237.11,65,54788.0615,54354.0215,10,1695.14,2,237.11,850,2,0,0,31040,0,32.064620916266506,0.992077836154141
1,0,0,245.54,1,285.41,285.41,1,34.0,1,245.54,833,1,1,0,31030,0,8.394411764705882,1.0
1,0,1,802.6099999999999,0,0.0,0.0,12,2139.49,4,802.61,833,4,0,0,31044,0,0.0,0.0
1,0,0,318.15999999999997,16,2472.9,2472.9,0,0.0,2,318.15999999999997,833,2,0,0,31044,0,1000.0,1.0
1,0,0,3055.62,0,0.0,0.0,0,0.0,1,3055.62,646,1,0,1,31020,0,0.0,0.0
1,0,0,482.71,6,1451.95,1025.25,2,535.34,2,482.71,833,2,0,0,31032,0,1.915138043112788,0.70611935672716
1,0,0,160.07,5,773.39,773.39,0,0.0,1,160.07,639,1,1,0,31017,0,1000.0,1.0
1,0,1,626.69,6,1782.95,1782.95,0,0.0,2,626.69,833,2,0,0,31030,0,1000.0,1.0
1,0,1,571.99,0,0.0,0.0,20,4394.02,2,571.99,833,2,0,0,31030,0,0.0,0.0
1,0,0,448.6,5,1060.65,1060.65,0,0.0,2,448.6,833,2,0,0,31057,0,1000.0,1.0
1,0,0,94.31,0,0.0,0.0,6,248.84,2,94.31,850,2,0,0,36020,0,0.0,0.0
1,0,0,283.71000000000004,13,1246.18,1246.18,3,351.71,2,283.71000000000004,833,2,0,0,31027,0,3.5432032071877404,1.0
1,0,0,785.5699999999999,4,2068.82,2068.82,5,1518.67,2,785.5699999999999,833,2,0,0,31058,0,1.3622577650180752,1.0
0,0,0,662.86,0,0.0,0.0,0,0.0,1,662.86,646,1,0,1,31034,0,0.0,0.0
1,0,0,161.06,0,0.0,0.0,0,0.0,1,161.06,504,1,1,1,31039,0,0.0,0.0
0,0,0,861.48,2,540.97,540.97,0,0.0,4,861.48,833,4,0,0,31033,0,1000.0,1.0
0,0,0,432.56,14,3581.3,3581.3,0,0.0,2,432.56,833,2,0,0,31040,0,1000.0,1.0
1,0,0,264.49,13,1206.19,1175.71,0,0.0,2,264.49,833,2,0,0,31041,0,1000.0,0.9747303492816223
1,0,0,132.13,13,1265.7,1235.22,2,204.98,2,132.13,835,2,0,0,31041,0,6.026051322080203,0.9759184640910168
1,0,0,337.1,0,0.0,0.0,2,344.82,2,337.1,833,2,1,0,31022,0,0.0,0.0
1,0,1,5376.879999999999,8,6468.5,6468.5,0,0.0,4,5376.88,1003,4,0,0,31017,0,1000.0,1.0
1,0,0,263.96,0,0.0,0.0,0,0.0,1,263.96,646,1,1,1,31030,0,0.0,0.0
0,0,0,318.82,5,2552.81,2552.81,0,0.0,2,318.82,833,2,0,0,31100,0,1000.0,1.0
1,0,0,348.68,0,0.0,0.0,0,0.0,2,348.68,624,2,0,1,35123,0,0.0,0.0
1,0,0,244.58,0,0.0,0.0,3,685.61,1,244.58,646,1,1,0,31044,0,0.0,0.0
1,1,0,349.14,1,168.75,168.75,0,0.0,2,349.14,1197,2,0,0,31050,0,1000.0,1.0
1,0,0,429.42,0,0.0,0.0,6,1590.5,2,429.42,833,2,0,0,31056,0,0.0,0.0
1,0,1,315.91999999999996,0,0.0,0.0,7,1742.94,2,315.91999999999996,833,2,0,0,31011,0,0.0,0.0
1,0,1,595.9,0,0.0,0.0,0,0.0,4,595.9000000000001,737,4,0,1,31022,0,0.0,0.0
1,0,0,612.77,0,0.0,0.0,0,0.0,2,612.77,833,2,0,1,31033,0,0.0,0.0
1,0,1,604.88,9,2829.81,2829.81,0,0.0,2,604.88,833,2,0,0,31100,0,1000.0,1.0
0,0,0,357.31,8,1305.45,1305.45,0,0.0,2,357.31,833,2,0,0,31048,0,1000.0,1.0
1,0,0,393.08000000000004,11,2561.35,2388.33,0,0.0,2,393.08000000000004,833,2,0,0,31040,0,1000.0,0.9324496847365648
0,0,0,199.1,0,0.0,0.0,0,0.0,1,199.1,812,1,0,1,31013,0,0.0,0.0
1,0,0,245.54,0,0.0,0.0,7,2070.48,1,245.54,833,1,1,0,31035,0,0.0,0.0
0,0,0,510.24,4,1169.02,1169.02,0,0.0,2,510.24,833,2,0,0,31100,0,1000.0,1.0
1,0,0,253.32999999999998,3,663.57,663.57,1,34.0,2,253.32999999999998,835,2,1,0,31017,0,19.516764705882355,1.0
1,0,0,273.28,0,0.0,0.0,0,0.0,1,273.28,833,1,0,1,31020,0,0.0,0.0
1,0,1,526.24,0,0.0,0.0,0,0.0,2,526.24,842,2,1,1,31056,0,0.0,0.0
1,0,0,501.91999999999996,5,1419.41,1419.41,0,0.0,2,501.91999999999996,833,2,1,0,31040,0,1000.0,1.0
1,0,0,124.09,12,1811.05,1811.05,0,0.0,2,124.09,850,2,0,0,31030,0,1000.0,1.0
0,0,0,69.71,8,585.93,585.93,0,0.0,1,69.71,830,1,0,0,31036,0,1000.0,1.0
1,0,0,333.91999999999996,0,0.0,0.0,2,307.59,2,333.91999999999996,833,2,1,0,31040,0,0.0,0.0
1,0,0,161.06,0,0.0,0.0,0,0.0,1,161.06,504,1,1,1,31027,0,0.0,0.0
1,0,0,416.80000000000007,0,0.0,0.0,4,469.48,4,416.8,1714,4,0,0,31041,0,0.0,0.0
1,0,0,814.47,6,2975.2,2975.2,0,0.0,2,814.47,833,2,0,0,31031,0,1000.0,1.0
0,0,0,1309.68,2,1180.13,1180.13,0,0.0,2,1309.68,833,2,0,0,31057,0,1000.0,1.0
1,0,1,2679.25,0,0.0,0.0,2,8055.38,1,2679.25,624,1,0,0,31100,0,0.0,0.0
1,0,0,846.8699999999999,21,2416.96,2416.96,0,0.0,6,846.87,1577,6,0,0,34170,0,1000.0,1.0
0,0,0,580.99,0,0.0,0.0,0,0.0,5,580.99,660,5,0,1,31033,0,0.0,0.0
0,0,0,623.23,9,2312.11,2002.01,17,1891.27,2,623.23,833,2,0,0,31045,0,1.0585532472888588,0.8658800835600382
0,0,0,241.34,11,2935.34,2625.24,17,1891.27,2,241.34,835,2,0,0,31040,0,1.3880831399007016,0.8943563607622966
1,0,0,263.64,0,0.0,0.0,7,2497.84,1,263.64,646,1,1,0,31037,0,0.0,0.0
0,0,0,274.65999999999997,6,671.04,671.04,0,0.0,2,274.65999999999997,833,2,0,0,47122,0,1000.0,1.0
1,0,0,407.05,21,13919.86,13919.86,0,0.0,2,407.05,833,2,0,0,31032,0,1000.0,1.0
0,0,0,1687.4,3,322.96,322.96,0,0.0,9,1687.4,2290,9,0,0,30121,0,1000.0,1.0
0,0,0,559.37,0,0.0,0.0,0,0.0,2,559.37,646,2,0,1,35018,0,0.0,0.0
0,0,0,247.99,2,282.59,282.59,0,0.0,2,247.99,850,2,0,0,31050,0,1000.0,1.0
0,1,1,318.15999999999997,4,1363.6,1363.6,0,0.0,2,318.15999999999997,833,2,0,0,31040,0,1000.0,1.0
1,0,0,3581.9699999999993,0,0.0,0.0,0,0.0,10,3581.9700000000003,779,10,0,1,31030,0,0.0,0.0
0,0,0,732.44,2,448.67,448.67,0,0.0,3,732.44,1983,3,0,0,31030,0,1000.0,1.0
0,0,0,1504.13,0,0.0,0.0,0,0.0,4,1504.13,919,4,0,1,35010,0,0.0,0.0
1,0,0,966.44,6,3706.68,3706.68,0,0.0,3,966.44,1377,3,0,0,31030,0,1000.0,1.0
0,0,1,648.8,0,0.0,0.0,0,0.0,3,648.8000000000001,779,3,0,1,31027,0,0.0,0.0
1,0,0,939.8599999999999,5,2035.56,2035.56,0,0.0,2,939.8599999999999,833,2,0,0,31010,0,1000.0,1.0
1,0,0,1971.36,0,0.0,0.0,4,4025.45,2,1971.36,833,2,0,0,31023,0,0.0,0.0
1,0,0,776.66,0,0.0,0.0,0,0.0,1,776.66,646,1,1,1,31030,0,0.0,0.0
1,0,0,250.44,6,516.71,424.04,8,656.19,3,250.44,850,3,1,0,31037,0,0.6462152730154376,0.8206537516208318
1,0,0,487.72,0,0.0,0.0,0,0.0,3,487.72,833,3,0,1,31033,0,0.0,0.0
1,0,0,474.64,0,0.0,0.0,0,0.0,1,474.64,646,1,0,1,31031,0,0.0,0.0
0,0,0,948.18,0,0.0,0.0,5,1523.62,3,948.1800000000001,1003,3,0,0,31033,0,0.0,0.0
1,0,0,1184.4299999999998,0,0.0,0.0,0,0.0,9,1184.43,737,9,0,1,31040,0,0.0,0.0
1,0,0,153.89,0,0.0,0.0,0,0.0,1,153.89,646,1,1,1,31100,0,0.0,0.0
1,0,0,263.64,0,0.0,0.0,1,1129.32,1,263.64,646,1,1,0,35012,0,0.0,0.0
1,0,0,1079.4,0,0.0,0.0,4,2665.94,2,1079.4,833,2,1,0,31011,0,0.0,0.0
1,0,0,249.54,0,0.0,0.0,11,2316.1,1,249.54,833,1,1,0,31020,0,0.0,0.0
0,0,0,1095.02,17,3719.7,3719.7,0,0.0,2,1095.02,1197,2,0,0,31030,0,1000.0,1.0
0,0,0,171.44,5,753.2,753.2,0,0.0,1,171.44,646,1,0,0,31059,0,1000.0,1.0
1,0,0,1670.1399999999999,5,2695.8,2695.8,0,0.0,3,1670.14,1003,3,0,0,31022,0,1000.0,1.0
1,0,0,94.9,0,0.0,0.0,9,1417.59,1,94.9,646,1,1,0,31038,0,0.0,0.0
0,0,0,654.94,8,4979.06,4979.06,0,0.0,1,654.94,833,1,0,0,80024,0,1000.0,1.0
1,0,0,656.31,0,0.0,0.0,0,0.0,4,656.3100000000001,2000,4,0,1,31100,0,0.0,0.0
1,0,0,509.17999999999995,6,2875.33,2875.33,0,0.0,2,509.17999999999995,833,2,0,0,31033,0,1000.0,1.0
1,0,1,545.55,0,0.0,0.0,2,829.91,2,545.55,833,2,0,0,31050,0,0.0,0.0
1,0,0,2209.75,0,0.0,0.0,0,0.0,9,2209.75,1377,9,0,1,21020,0,0.0,0.0
1,0,1,191.57,2,794.63,794.63,0,0.0,1,191.57,1003,1,0,0,31020,0,1000.0,1.0
1,0,0,559.56,0,0.0,0.0,9,2323.33,2,559.56,833,2,1,0,31011,0,0.0,0.0
1,0,0,315.25,2,559.56,559.56,9,2323.33,3,315.25,1008,3,1,0,31011,0,0.24084396103868153,1.0
0,0,1,332.19,10,1643.9,1643.9,0,0.0,2,332.19,812,2,0,0,31040,0,1000.0,1.0
1,0,0,172.47,0,0.0,0.0,0,0.0,1,172.47,646,1,1,1,31050,0,0.0,0.0
1,0,0,300.48,0,0.0,0.0,8,946.82,2,300.48,833,2,1,0,31030,0,0.0,0.0
1,0,0,419.56,6,1260.63,1260.63,0,0.0,2,419.56,833,2,0,0,31022,0,1000.0,1.0
0,0,0,568.11,0,0.0,0.0,0,0.0,5,568.11,660,5,0,1,31031,0,0.0,0.0
1,0,0,283.71000000000004,5,58324.86,11721.991000000002,26,51982.04,2,283.71000000000004,833,2,0,0,31059,0,0.22550078834920678,0.20097761057634775
0,0,0,1051.9699999999998,1,422.13,422.13,0,0.0,5,1051.97,1714,5,0,0,31038,0,1000.0,1.0
1,0,1,357.31,12,3025.01,1767.82,16,8826.85,2,357.31,833,2,0,0,31050,0,0.20027756221075468,0.5844013738797557
1,0,0,476.86,0,0.0,0.0,0,0.0,2,476.86,833,2,0,1,31040,0,0.0,0.0
1,0,1,328.49,29,16114.71,14043.49,42,29341.13,1,328.49,646,1,0,0,31030,0,0.478628123729386,0.8714702281331778
1,0,0,2375.4,2,5410.71,5410.71,0,0.0,1,2375.4,646,1,0,0,31031,0,1000.0,1.0
1,0,0,318.81,0,0.0,0.0,8,1113.34,2,318.81,833,2,1,0,31055,0,0.0,0.0
1,0,0,345.6,0,0.0,0.0,0,0.0,2,345.6,646,2,1,1,31039,0,0.0,0.0
1,0,1,509.17999999999995,6,1771.62,1771.62,0,0.0,2,509.17999999999995,833,2,0,0,31030,0,1000.0,1.0
1,0,0,161.06,1,65.4,65.4,0,0.0,1,161.06,504,1,0,0,31030,0,1000.0,1.0
0,0,0,509.17999999999995,8,2393.73,2393.73,0,0.0,2,509.17999999999995,833,2,0,0,31041,0,1000.0,1.0
1,0,0,483.71000000000004,7,1878.39,1795.65,0,0.0,2,483.71000000000004,833,2,0,0,31058,0,1000.0,0.9559516394358999
1,0,0,231.34,0,0.0,0.0,9,3317.74,1,231.34,833,1,1,0,31100,0,0.0,0.0
1,1,0,447.53,9,5957.23,5957.23,3,263.33,2,447.53,833,2,0,0,31030,0,22.62267876808567,1.0
1,0,0,201.7,0,0.0,0.0,1,213.26,1,201.7,833,1,1,0,31027,0,0.0,0.0
1,0,0,1536.7199999999998,0,0.0,0.0,26,9226.18,4,1536.72,833,4,1,0,31059,0,0.0,0.0
1,0,0,221.74,1,553.51,553.51,4,1848.77,1,221.74,833,1,1,0,31039,0,0.29939365091385084,1.0
1,0,0,163.15,5,141.06,141.06,0,0.0,4,163.15,1086,4,0,0,31020,0,1000.0,1.0
1,0,0,392.40999999999997,20,2884.78,2884.78,0,0.0,2,392.40999999999997,833,2,0,0,31057,0,1000.0,1.0
1,0,0,630.19,0,0.0,0.0,0,0.0,2,630.19,729,2,1,1,31050,0,0.0,0.0
1,0,0,844.14,0,0.0,0.0,0,0.0,1,844.14,646,1,0,1,31022,0,0.0,0.0
0,0,1,562.4300000000001,3,775.55,775.55,0,0.0,2,562.4300000000001,833,2,0,0,31033,0,1000.0,1.0
1,1,0,457.0,3,2368.82,2368.82,0,0.0,1,457.0,1052,1,0,0,31033,0,1000.0,1.0
1,0,0,402.90999999999997,19,3953.91,3953.91,0,0.0,4,402.91,835,4,0,0,31040,0,1000.0,1.0
1,0,0,113.14,14,1559.74,1559.74,0,0.0,2,113.14,850,2,0,0,31030,0,1000.0,1.0
1,0,0,483.71000000000004,25,13959.83,13753.68,13,2618.67,2,483.71000000000004,833,2,0,0,31100,0,5.252162357227142,0.985232628191031
0,0,0,67.16,0,0.0,0.0,0,0.0,2,67.16,2000,2,0,1,31023,0,0.0,0.0
0,0,0,270.65999999999997,4,390.78,312.9,2,254.41,2,270.65999999999997,833,2,1,0,31040,0,1.2299044848866003,0.8007062797481959
0,0,0,67.04,6,661.44,583.56,2,254.41,1,67.04,850,1,0,0,31040,0,2.293777760308164,0.8822568940493467
1,0,0,632.27,0,0.0,0.0,0,0.0,1,632.27,833,1,1,1,31030,0,0.0,0.0
1,0,0,1576.77,0,0.0,0.0,1,285.04,3,1576.77,1003,3,0,0,31020,0,0.0,0.0
0,0,1,328.54,2,97.36,97.36,0,0.0,1,328.54,833,1,0,0,35010,0,1000.0,1.0
1,0,0,1476.6,5,8801.54,8801.54,0,0.0,1,1476.6,1003,1,0,0,31033,0,1000.0,1.0
1,0,0,484.35,0,0.0,0.0,5,1429.31,2,484.35,833,2,1,0,31027,0,0.0,0.0
1,0,1,1127.2600000000002,1,271.18,271.18,3,1712.87,3,1127.26,833,3,0,0,31044,0,0.15831907850566596,1.0
1,0,1,2872.31,0,0.0,0.0,4,4288.1,3,2872.31,833,3,0,0,31036,0,0.0,0.0
1,0,0,292.8,0,0.0,0.0,1,595.13,1,292.8,1197,1,1,0,31050,0,0.0,0.0
1,0,0,580.63,4,1659.03,1473.65,0,0.0,2,580.63,833,2,0,0,31054,0,1000.0,0.8882600073536947
1,0,0,532.17,5,3401.38,3401.38,0,0.0,2,532.17,833,2,0,0,31040,0,1000.0,1.0
1,0,0,264.49,0,0.0,0.0,4,549.95,2,264.49,833,2,0,0,31010,0,0.0,0.0
1,0,1,1768.8999999999999,0,0.0,0.0,0,0.0,4,1768.9,1108,4,1,1,31031,0,0.0,0.0
1,0,0,136.33,5,649.09,649.09,0,0.0,1,136.33,646,1,0,0,30037,0,1000.0,1.0
0,0,0,1387.1,8,3663.44,3663.44,2,320.19,4,1387.1000000000001,833,4,0,0,35018,0,11.441456635122895,1.0
0,0,0,663.75,0,0.0,0.0,0,0.0,5,663.75,660,5,1,1,31030,0,0.0,0.0
1,0,0,911.73,0,0.0,0.0,2,912.24,2,911.73,833,2,0,0,31022,0,0.0,0.0
1,0,0,559.56,6,1976.08,1976.08,0,0.0,2,559.56,833,2,0,0,31011,0,1000.0,1.0
0,0,0,427.3,0,0.0,0.0,0,0.0,2,427.3,833,2,0,1,31050,0,0.0,0.0
1,0,0,161.06,0,0.0,0.0,0,0.0,1,161.06,504,1,1,1,31038,0,0.0,0.0
1,0,0,161.06,0,0.0,0.0,0,0.0,1,161.06,504,1,1,1,31040,0,0.0,0.0
1,0,0,161.06,0,0.0,0.0,0,0.0,1,161.06,504,1,0,1,31011,0,0.0,0.0
0,0,0,554.8899999999999,0,0.0,0.0,0,0.0,10,554.8900000000001,2313,10,0,1,31100,0,0.0,0.0
1,0,1,264.49,13,2766.73,2766.73,1,64.18,2,264.49,833,2,0,0,31020,0,43.10891243377999,1.0
1,0,1,261.78,15,3031.22,3031.22,1,64.18,2,261.78,830,2,0,0,31020,0,47.22997818635088,1.0
1,1,0,383.76,5,2164.51,2164.51,0,0.0,1,383.76,833,1,0,0,31027,0,1000.0,1.0
1,0,0,167.11,0,0.0,0.0,0,0.0,1,167.11,833,1,1,1,31033,0,0.0,0.0
1,0,0,393.85,7,1870.42,1870.42,0,0.0,2,393.85,1003,2,0,0,31038,0,1000.0,1.0
1,0,1,790.24,1,183.18,183.18,28,16872.23,2,790.24,833,2,0,0,31015,0,0.010856893250032747,1.0
1,0,0,283.71000000000004,24,3098.29,3098.29,0,0.0,2,283.71000000000004,833,2,0,0,31020,0,1000.0,1.0
0,0,0,189.69,0,0.0,0.0,0,0.0,1,189.69,646,1,1,1,31050,0,0.0,0.0
0,0,0,167.46,1,189.69,189.69,0,0.0,1,167.46,654,1,0,0,31050,0,1000.0,1.0
1,0,1,2055.2,4,2495.37,2495.37,3,139.0,2,2055.2,833,2,0,0,31044,0,17.95230215827338,1.0
1,0,0,228.16,0,0.0,0.0,0,0.0,1,228.16,504,1,0,1,31052,0,0.0,0.0
1,0,0,70.66,0,0.0,0.0,0,0.0,1,70.66,756,1,1,1,31038,0,0.0,0.0
0,0,0,352.67,2,130.18,130.18,1,47.0,1,352.67,646,1,0,0,31027,0,2.7697872340425533,1.0
1,0,0,696.17,0,0.0,0.0,8,4692.37,1,696.17,833,1,1,0,31020,0,0.0,0.0
1,0,0,778.23,10,3141.37,3141.37,4,234.68,4,778.23,850,4,0,0,31033,0,13.385759331856145,1.0
1,0,0,175.07,0,0.0,0.0,0,0.0,2,175.07,729,2,1,1,31030,0,0.0,0.0
0,0,0,574.29,0,0.0,0.0,0,0.0,5,1239.54,1086,2,1,1,35018,0,0.0,0.0
1,0,0,39.88,0,0.0,0.0,0,0.0,5,1239.5400000000002,1086,1,1,1,35018,0,0.0,0.0
1,0,0,625.37,0,0.0,0.0,0,0.0,5,1239.54,1086,2,1,1,35018,0,0.0,0.0
1,0,0,544.15,6,1952.6,1952.6,0,0.0,2,544.15,833,2,0,0,31050,0,1000.0,1.0
0,0,0,70.48,0,0.0,0.0,0,0.0,1,70.48,1972,1,0,1,35018,0,0.0,0.0
1,0,0,604.88,8,2697.76,2697.76,21,3129.7,2,604.88,833,2,0,0,31015,0,0.8619867718950699,1.0
1,0,0,112.97,8,7807.98,7807.98,0,0.0,2,112.97,830,2,0,0,36055,0,1000.0,1.0
0,0,0,240.09999999999997,3,425.09,425.09,0,0.0,2,240.09999999999997,830,2,0,0,31030,0,1000.0,1.0
0,0,0,1911.8600000000001,4,5767.36,5335.31,0,0.0,6,1911.8600000000001,1108,6,0,0,31010,0,1000.0,0.9250870415580094
1,0,0,414.13,0,0.0,0.0,0,0.0,4,414.13,1017,4,0,1,35010,0,0.0,0.0
1,0,0,318.81,6,862.15,844.52,5,685.28,2,318.81,833,2,0,0,31040,0,1.2323721690403924,0.9795511221945137
0,0,0,242.09,0,0.0,0.0,0,0.0,1,242.09,534,1,0,1,31032,0,0.0,0.0
1,0,0,64.35,0,0.0,0.0,0,0.0,1,64.35,835,1,1,1,198,0,0.0,0.0
1,0,0,268.9,0,0.0,0.0,0,0.0,2,268.9,729,2,0,1,31050,0,0.0,0.0
1,0,0,755.55,0,0.0,0.0,0,0.0,1,755.55,646,1,0,1,31027,0,0.0,0.0
1,0,0,274.65999999999997,3,549.65,549.65,1,117.47,2,274.65999999999997,833,2,0,0,31050,0,4.679066995828722,1.0
1,0,0,514.33,0,0.0,0.0,1,18.99,1,514.33,833,1,1,0,31020,0,0.0,0.0
1,0,0,240.62,0,0.0,0.0,0,0.0,1,240.62,646,1,0,1,30033,0,0.0,0.0
0,0,0,216.04,0,0.0,0.0,0,0.0,1,216.04,833,1,0,1,31100,0,0.0,0.0
1,0,0,113.08,10,563.59,563.59,0,0.0,2,113.08,850,2,0,0,31035,0,1000.0,1.0
1,0,0,3207.38,0,0.0,0.0,24,9094.37,7,3207.38,833,7,1,0,35018,0,0.0,0.0
1,0,0,170.94,8,620.03,620.03,0,0.0,2,170.94,850,2,0,0,31050,0,1000.0,1.0
1,0,0,279.69,4,486.82,486.82,0,0.0,2,279.69,833,2,0,0,31040,0,1000.0,1.0
1,0,0,206.94,0,0.0,0.0,0,0.0,1,206.94,646,1,1,1,30030,0,0.0,0.0
1,0,0,344.74,0,0.0,0.0,1,259.93,1,344.74,833,1,1,0,31033,0,0.0,0.0
1,0,0,861.45,0,0.0,0.0,0,0.0,5,861.45,2088,5,0,1,31040,0,0.0,0.0
0,0,0,294.28999999999996,0,0.0,0.0,5,578.48,2,294.28999999999996,833,2,0,0,31044,0,0.0,0.0
1,0,0,47.41,6,2049.54,2049.54,1,454.0,1,47.41,639,1,0,0,30024,0,4.514405286343612,1.0
0,0,0,245.54,4,1295.57,1295.57,0,0.0,1,245.54,833,1,0,0,31031,0,1000.0,1.0
0,0,0,810.05,8,2348.16,2348.16,0,0.0,3,810.05,1003,3,0,0,13010,0,1000.0,1.0
1,0,0,131.12,0,0.0,0.0,2,139.89,1,131.12,1972,1,0,0,31022,0,0.0,0.0
1,0,1,423.74,7,908.64,908.64,0,0.0,3,423.74,1003,3,0,0,31100,0,1000.0,1.0
1,0,0,279.69,8,832.06,832.06,0,0.0,2,279.69,833,2,0,0,31035,0,1000.0,1.0
1,0,1,240.02,5,1446.83,1446.83,0,0.0,1,240.02,833,1,0,0,31030,0,1000.0,1.0
1,0,0,1553.44,7,1189.9,1095.36,2,121.21,4,1553.44,1197,4,0,0,37141,0,9.036878145367544,0.9205479452054793
0,0,0,1136.06,7,2167.5,2167.5,0,0.0,4,1136.06,1377,4,0,0,20161,0,1000.0,1.0
1,0,0,634.51,6,1999.25,1943.4,0,0.0,2,634.51,833,2,0,0,35010,0,1000.0,0.9720645241965737
